CustomerId,Surname,Geography,Gender,Age,EstimatedSalary
15704014,K'ung,Germany,Male,37,195333.98
15645136,O'Donnell,Spain,Male,30,121525.48
15709604,McMillan,France,Male,23,173843.21
15713637,Chinedum,France,Male,34,185227.42
15793901,Capon,France,Female,27,125244.18
15569759,Rawling,France,Female,27,163113.41
15712930,Duncan,France,Male,42,123006.91
15586504,Trevisani,France,Male,40,40463.03
15677317,Ankudinova,France,Female,29,131363.57
15664270,Balsillie,Germany,Male,45,188305.85
15731519,Kerr,France,Female,30,143994.86
15745623,Worsnop,France,Male,32,89368.59
15813862,Yevseyev,Spain,Male,66,158365.89
15641934,Manna,Spain,Female,46,78753.12
15713043,Siciliani,France,Female,33,100408.31
15700749,Powell,France,Female,39,24677.54
15697567,Bazarova,France,Male,33,39570.78
15715414,White,France,Female,38,155665.76
15639530,Buda,Spain,Male,42,168294.27
15726058,Cattaneo,Germany,Male,27,87908.01
15725665,Lo,France,Male,47,191198.92
15698872,Brown,Spain,Female,39,191207.03
15812184,Rose,France,Female,31,128954.05
15742609,Lombardo,Germany,Male,28,59905.29
15815043,McMillan,Spain,Male,49,162012.6
15640648,Howe,France,Male,36,19231.98
15627203,Hsu,Spain,Male,54,175749.36
15786196,Han,France,Female,44,60533.96
15612095,Calabrese,France,Female,48,137508.42
15674368,Riley,France,Female,39,189430.86
15783477,Biryukov,Germany,Female,39,6723.66
15757559,Broadhurst,France,Female,53,41371.68
15591036,Genovesi,Germany,Female,43,125140.72
15761241,Hsieh,Germany,Female,36,143683.75
15695078,Kemp,France,Male,32,170770.44
15645744,Chukwudi,France,Female,30,157397.57
15566988,Iqbal,Germany,Female,46,50595.15
15749300,Teng,France,Female,47,50390.98
15594340,Tao,France,Male,41,163150.03
15607065,Chinedum,France,Male,34,138280.17
15778089,Stevenson,Spain,Male,37,135067.02
15773723,Duncan,Spain,Female,22,163534.75
15697035,Garrett,Spain,Female,31,86657.48
15679668,Yao,Spain,Male,38,162087.82
15709861,He,Germany,Male,30,28879.3
15791958,Mazzi,France,Female,41,169203.51
15791030,Edwards,France,Female,33,102426.12
15695339,Lucchesi,Germany,Male,53,54676.1
15658813,Siciliani,France,Female,55,18369.33
15715709,Shih,Germany,Male,43,159888.1
15722533,Logue,France,Female,40,167636.15
15683118,Rechner,France,Male,32,138889.15
15672798,O'Brien,France,Female,45,199392.14
15680112,Stewart,Germany,Female,35,189560.43
15714575,Batt,Germany,Female,44,17375.27
15806808,Hope,Germany,Female,57,140225.14
15590637,Ahmed,France,Male,41,61018.85
15657535,Pearson,Spain,Male,29,51907.72
15696141,Kruglov,Spain,Female,31,47018.75
15811947,Gordon,France,Male,33,33700.52
15649024,Trujillo,France,Female,39,59636.43
15594928,Pagnotto,Germany,Female,38,157147.59
15765532,Horton,Germany,Male,76,191393.26
15741719,DeRose,France,Female,40,199862.75
15665629,Chiang,Spain,Female,33,20016.59
15728917,Gill,France,Male,48,30635.52
15762993,Trevisano,Spain,Male,32,117832.88
15571193,Morrison,Germany,Male,42,22497.1
15653521,Onuora,Germany,Female,40,747.88
15802220,Ikenna,Spain,Male,35,76870.81
15644132,Mancini,France,Female,30,107848.24
15600832,Moss,France,Female,43,103726.71
15797919,Ting,Spain,Male,37,178268.36
15603743,Tai,France,Male,28,126281.83
15579714,Pan,France,Female,29,196651.72
15634295,Wilson,France,Male,35,5962.3
15786680,Bianchi,Spain,Male,37,21928.81
15623499,Holman,Germany,Male,49,127022.87
15691823,Obidimkpa,France,Male,37,162763.01
15809279,Wallace,France,Male,45,113950.51
15758039,Ash,France,Male,44,104930.46
15807163,Ku,France,Female,38,52337.97
15631639,Uspensky,France,Female,40,179964.55
15713770,Shih,Spain,Male,41,83753.64
15698167,Kumm,France,Female,24,182913.95
15781710,Carey,Spain,Female,31,166720.28
15801296,Farber,Germany,Female,37,192721.98
15704378,Calabrese,Germany,Male,37,180241.44
15767891,Findlay,Germany,Female,28,48475.12
15640667,Yu,France,Female,41,126551.48
15702145,Edments,Spain,Male,33,64872.55
15679738,Brown,Spain,Female,35,98031.53
15636634,Lindon,Germany,Female,25,93524.22
15809227,Chukwudi,France,Male,35,56991.66
15601811,Caldwell,France,Female,53,183980.56
15625494,Li Fonti,France,Female,32,130234.63
15723737,Pitcher,France,Male,27,32454.26
15682955,Capon,France,Female,32,75396.43
15758856,Kable,France,Male,45,167756.45
15746065,Lo Duca,Germany,Male,35,24799.47
15783865,Kulikova,France,Male,59,60429.43
15745455,Navarrete,Germany,Male,62,74241.09
15583033,Huguley,France,Female,20,78310.82
15644212,Han,Spain,Male,28,119419.37
15735688,Horsley,France,Female,31,91305.77
15658577,Massie,France,Female,37,25136.95
15606887,Singh,France,Female,30,193880.6
15783026,H?,France,Female,41,47856.78
15579892,Doyle,Spain,Male,19,4491.77
15802088,Grant,Spain,Female,22,101311.95
15589323,Law,France,Female,24,38830.72
15636395,King,France,Female,31,26817.23
15712772,Onwubiko,France,Male,28,199727.72
15700937,Romano,Spain,Female,24,67445.85
15766659,Okwudilichukwu,Spain,Male,33,161002.29
15814033,Milano,Spain,Male,38,20778.39
15783007,Parker,Germany,Female,45,41042.4
15654183,Aitken,France,Female,26,67484.16
15609899,Obiora,Spain,Male,37,121763.68
15747323,Vasilyeva,Spain,Male,48,157358.43
15582591,Chiabuotu,Spain,Male,59,110275.17
15738835,Slater,Germany,Male,38,43801.27
15782404,Hughes,France,Female,34,9085
15697480,Menkens,France,Male,30,143086.09
15697045,Pisani,Spain,Female,35,100556.98
15781234,Y?an,France,Female,35,140000.29
15579891,Milani,France,Male,52,186775.25
15805690,Chin,Spain,Female,35,133570.43
15612139,Fu,France,Female,33,154990.58
15568834,Howells,Spain,Male,27,27654.44
15709917,Ni,France,Female,46,137763.93
15718843,Maslova,Spain,Male,41,25723.73
15799494,Forster,Germany,Male,44,186285.52
15673439,Sun,Spain,Female,50,142208.5
15669011,Bocharova,France,Female,44,169862.01
15581388,Y?an,Spain,Male,33,41365.85
15743153,Singh,Germany,Female,40,30812.84
15579787,Nkemakonam,France,Male,39,155023.93
15759966,Chiemenam,Spain,Female,36,159416.58
15601045,Angelo,Spain,Male,37,76259.23
15764021,Frolov,France,Male,34,105965.25
15687218,West,France,Female,27,50743.83
15626452,Beatham,Spain,Male,32,147720.27
15700964,Pollard,Germany,Female,27,167387.36
15768887,Hsing,Spain,Male,26,95159.13
15735358,Dowse,Spain,Male,46,4654.28
15749472,Lucciano,France,Male,45,130376.68
15685872,Godfrey,France,Female,29,173486.39
15760851,Gratton,France,Male,31,93881.75
15734588,Manning,France,Male,46,36376.97
15784594,Mazzi,Germany,Female,37,128499.94
15606435,Wall,Germany,Male,69,105898.69
15790247,Sims,Spain,Male,40,11959.03
15676433,Allan,France,Female,36,98810.78
15625905,Griffen,Spain,Male,41,65906.07
15626414,Russell,France,Male,44,151516.7
15623220,Brown,Spain,Female,45,37214.39
15752857,Palerma,Germany,Male,52,92033.98
15677908,Gilbert,Spain,Male,42,195692.3
15773013,Uvarov,France,Female,47,6342.84
15623972,Wisdom,Germany,Female,23,95148.28
15738627,Hussain,France,Male,25,21215.67
15643392,Woods,France,Male,31,19700.24
15684868,Cameron,Germany,Male,56,134396.64
15627854,Mai,Spain,Male,44,135077.01
15669253,Gibson,Spain,Male,39,133600.89
15758023,Grigoryeva,Germany,Male,47,99922.08
15574558,Gunter,Spain,Male,32,41399.33
15635256,Arcuri,France,Male,31,159344.43
15680399,Tung,France,Male,23,18364.19
15674720,Smith,Germany,Female,37,98162.44
15580249,Lori,France,Male,45,84663.21
15675431,Chidimma,France,Female,34,36536.93
15698285,Ting,France,Female,41,79101.67
15810775,Tsao,Spain,Male,52,16644.16
15678173,Collee,Spain,Male,35,158420.14
15665222,Lettiere,Spain,Male,52,48988.28
15803908,Fu,France,Male,45,96862.56
15586039,Bergamaschi,Germany,Female,36,96366.7
15802570,Dyer,France,Female,45,146123.19
15781451,Buccho,France,Male,42,135178.91
15721019,Jones,France,Female,24,158615.41
15738588,Nebechi,Germany,Female,37,71433.88
15730657,Ibekwe,France,Female,41,55672.09
15739292,Gorshkov,Germany,Male,31,150218.11
15725945,Nweke,Spain,Female,42,162734.31
15813159,Hairston,France,Male,52,21228.71
15636820,Loggia,Germany,Male,40,62027.9
15603880,Morgan,Germany,Male,38,60988.21
15619494,Abdulov,Germany,Female,31,108675.01
15596992,Norris,Germany,Male,45,72643.95
15735025,Clark,Spain,Male,37,9241.52
15730759,Chukwudi,France,Female,27,153080.4
15752912,Perkin,France,Female,30,72196.57
15711316,Ch'ang,France,Male,27,199527.34
15738785,Kang,France,Male,26,156598.23
15777896,Chukwudi,Germany,Female,33,74917.64
15628963,Frolova,Germany,Male,43,111249.62
15742126,Chiu,Germany,Male,38,59115.77
15575623,Simpson,France,Female,31,148218.86
15741652,McLean,Spain,Male,37,77142.32
15738884,Hu,Germany,Male,41,67484.6
15615050,Savage,Germany,Male,47,63452.18
15803005,Wallace,Germany,Female,57,103660.31
15743498,Winter,Germany,Male,52,163191.99
15720463,Ho,France,Male,30,62905.29
15588695,Su,Spain,Male,32,44323.22
15665802,Li Fonti,Spain,Female,36,97938.59
15571144,Ives,France,Male,28,126565.21
15750731,Trevisani,Germany,Male,50,185360.4
15605134,Bond,France,Female,34,183229.02
15626044,Lettiere,Germany,Male,28,106024.02
15737910,Houghton,Germany,Male,35,167810.26
15761076,Lei,France,Male,41,138536.09
15710105,Stirling,Germany,Female,26,184520
15577402,Grant,France,Male,31,20492.16
15803337,Baresi,France,Male,23,134676.72
15654372,Pearce,Germany,Male,34,138478.2
15585867,Rutledge,Spain,Male,36,125557.95
15662488,Udegbunam,France,Female,44,82969.61
15604813,Zaytseva,France,Male,40,158071.69
15611644,Onyemauchechukwu,France,Male,73,43615.67
15674928,Mullah,Spain,Male,37,119969.99
15656100,Candler,France,Female,49,140201.21
15764293,Konovalova,France,Male,33,80792.83
15636423,Lei,France,Male,40,141359.11
15607629,Hollis,France,Male,48,23344.94
15577313,Lionel,France,Male,44,5075.17
15714493,Francis,Spain,Female,33,95500.98
15643359,Carter,Spain,Male,32,79082.62
15687913,Mai,Germany,Female,34,199805.63
15790935,Johnson,France,Female,29,52709.55
15708693,Sherman,France,Female,33,56583.88
15672016,Sabbatini,France,Male,35,3385.04
15727605,Shih,Germany,Male,43,12537.42
15651144,Yao,Germany,Female,35,64722.61
15749401,Ko,France,Male,60,75246.21
15691874,Kazakova,France,Female,34,198929.84
15620735,Chiganu,Germany,Female,33,69011.66
15769781,Nucci,Spain,Female,25,52404.47
15624611,Marsden,Spain,Male,37,163641.53
15773071,Serena,Spain,Female,33,154598.56
15720371,McLean,France,Female,51,173989.47
15717984,Longo,France,Male,47,61315.37
15806407,Wilson,France,Female,37,143393.24
15785042,Hsiung,France,Female,31,124210.53
15809302,Wright,France,Male,24,151460.84
15677550,Folliero,France,Female,38,20734.81
15654096,Johnston,Germany,Female,24,43705.56
15617320,Palermo,Spain,Female,46,180736.24
15653065,Nwabugwu,Spain,Female,22,104170.48
15649112,Endrizzi,Spain,Female,33,27867.59
15690526,Tuan,Germany,Male,31,55387.28
15806945,Udobata,France,Female,30,196332.45
15670066,Ibezimako,Spain,Male,34,116046.22
15625761,Maclean,Germany,Male,41,93874.87
15761525,Shaw,Spain,Female,31,76614.04
15735080,Cummins,France,Female,64,6076.62
15619537,Lavrentiev,France,Male,31,122221.71
15598162,Saunders,Germany,Female,39,24156.03
15694300,Fiorentino,France,Male,26,135394.62
15637235,Knight,Spain,Male,33,91340.02
15612444,Manfrin,France,Male,29,146090.38
15626457,Zetticci,France,Male,31,172096.08
15627995,Angelo,Germany,Female,26,135034.57
15706128,Zhdanov,France,Female,21,84008.66
15666430,Peck,France,Male,38,91763.67
15627385,Uwaezuoke,France,Male,34,137001.1
15581323,White,Germany,Female,28,106799.49
15608109,Greco,Germany,Male,58,10494.64
15801942,Chu,Spain,Female,41,79866.73
15567431,Kodilinyechukwu,France,Male,64,186172.85
15810167,Scott,Spain,Male,75,91673.6
15644501,Enyinnaya,France,Female,26,18458.2
15785290,Hao,France,Male,29,8342.35
15611157,McElhone,France,Female,32,138578.37
15673837,Ko,Spain,Male,61,38129.22
15656822,Day,Germany,Male,43,107155.4
15580560,Harris,France,Female,73,29792.11
15760641,Gerald,Germany,Male,26,7063.6
15587584,Nebeuwa,Spain,Male,31,21645.06
15604146,Kaodilinakachukwu,Germany,Female,38,137079.86
15813974,Maruff,Germany,Male,37,172718.35
15746986,Howe,Germany,Female,40,106691.02
15759741,Knepper,Germany,Female,34,72274.84
15734892,Fennell,Spain,Male,37,32246.63
15797194,T'ao,France,Male,39,80552.36
15723786,Morris,France,Female,37,16733.59
15642726,Holmes,France,Male,53,1235.49
15664339,Yu,Spain,Male,48,50168.41
15754526,Walker,Germany,Male,36,33687.9
15703037,Edwards,France,Male,37,178705.45
15751412,Harvey,France,Male,36,66810.48
15609558,McDonald,Germany,Female,47,45859.55
15572408,Chambers,Germany,Male,39,63846.36
15613923,Reed,Spain,Female,43,100236.02
15747000,Shih,France,Male,27,19645.65
15731781,Onyemachukwu,France,Male,43,178393.68
15727198,Teng,Germany,Female,28,78591.15
15794273,Hand,France,Female,56,124954.56
15804950,Onyemauchechukwu,France,Female,41,3756.65
15576304,Bailey,France,Male,29,152723.23
15645200,Chiang,Germany,Female,54,187597.98
15779627,Maclean,Germany,Male,31,70381.49
15750755,Yobachi,Spain,Female,33,156792.89
15569654,Munro,Germany,Female,31,35534.68
15753079,Chidi,France,Male,41,151256.22
15684995,Chamberlain,Spain,Male,49,51011.29
15790763,Trujillo,Spain,Female,49,111190.53
15766458,Tang,France,Male,33,69664.35
15616221,Wilson,France,Female,29,63233.02
15776124,Mann,Spain,Male,51,40855.79
15665811,Parry,France,Male,33,95673.05
15729804,Manfrin,France,Male,34,80234.14
15714062,Millar,France,Female,40,189051.59
15592197,Simmons,Spain,Male,30,145490.85
15793116,Beneventi,Germany,Female,40,196278.32
15638231,Chung,Spain,Female,62,162889.1
15697678,Maxwell,Germany,Male,36,174667.58
15800412,Dale,Germany,Male,35,3476.38
15597610,Stevens,Spain,Male,41,19344.92
15726634,Wei,France,Male,47,95270.83
15670866,Chiu,France,Male,31,107759.31
15667462,Duncan,Spain,Male,43,118368.2
15662574,Brady,Spain,Male,37,52484.01
15716926,Macleod,France,Male,33,178153.65
15603554,Berkeley,France,Female,45,49915.52
15716800,Kaur,France,Male,31,33747.03
15679429,Bell,France,Male,32,59961.81
15616122,Nwokike,France,Male,39,18613.52
15742172,Williamson,Germany,Male,32,198894.42
15792305,Mountgarrett,Germany,Male,46,57014.17
15636016,Wreford,France,Female,34,131729.52
15733138,Paterson,Germany,Male,42,79169.73
15669741,Hou,France,Male,36,106472.34
15616954,Smith,France,Male,71,17013.54
15729238,Peng,Germany,Male,48,150661.42
15718242,Wollstonecraft,Germany,Female,47,86622.56
15682914,Bolton,France,Male,34,115767.93
15654274,Corrie,France,Male,37,141998.89
15691457,Boyle,Spain,Male,36,182787.17
15719649,Lambie,France,Male,38,187915.7
15778897,Cartwright,France,Female,28,133267.78
15589437,Lu,France,Male,26,137476.09
15682369,Pisano,France,Male,47,77146.14
15626507,Chukwubuikem,France,Male,27,183271.15
15571995,Harper,Germany,Female,33,26362.4
15673333,Wilson,Germany,Male,52,153373.71
15748752,Ch'in,Germany,Male,33,70705.58
15725302,Streeton,Spain,Female,20,119759.24
15722083,Ch'ang,Spain,Male,39,42392.24
15771442,Pennington,France,Male,40,34670.62
15803633,T'ien,France,Female,46,82106.19
15672185,Liu,France,Male,47,171774.5
15806486,Cunningham,France,Female,48,149772.61
15570895,Ch'in,France,Male,42,38866.85
15614520,Smith,France,Female,37,35179.18
15687492,Anderson,Germany,Male,32,41788.37
15675337,Forbes,Germany,Female,34,17376.57
15721047,Ansell,Germany,Male,37,199428.19
15589017,Chiu,Germany,Male,55,16922.28
15611186,Yevdokimova,France,Male,37,178291.89
15617301,Chamberlin,Germany,Male,36,152290.28
15726046,Johnston,France,Female,27,126809.15
15585748,McDonald,Germany,Female,28,40385.61
15672826,Chen,France,Female,32,34350.54
15595162,Cattaneo,Spain,Female,35,199005.88
15650026,Barclay-Harvey,France,Male,44,52629.73
15745826,Dawson,France,Male,37,180012.39
15708610,Costa,Germany,Male,44,35342.33
15624471,Chikwado,France,Male,37,109291.22
15590097,Ch'eng,Spain,Female,33,62746.54
15689328,Harrison,Germany,Male,48,173273.2
15582154,Crawford,France,Female,45,54340.24
15734626,Gibson,Spain,Female,36,19302.78
15702806,Martin,Spain,Male,24,10883.52
15620756,Stokes,France,Male,49,17298.72
15611331,Niu,France,Female,46,115779.48
15576935,Ampt,Spain,Male,43,93228.86
15661275,Wynn,Germany,Male,52,148704.77
15814940,Lawrence,Spain,Female,33,150475.14
15768471,Wagner,Germany,Female,54,40914.32
15697391,Argyle,Spain,Female,34,38587.7
15793346,Ofodile,France,Female,72,171260.66
15608338,Chiemenam,Spain,Female,55,94187.47
15578546,Akobundu,Germany,Male,26,145900.89
15656921,Locke,France,Male,31,152298.28
15761340,Bullen,France,Male,22,99828.45
15591135,Forster,France,Male,37,34743.98
15623219,Smith,France,Male,33,121189.3
15655229,Craig,Germany,Female,35,129660.59
15805884,Archer,France,Female,41,145477.36
15668289,McWilliams,Spain,Male,32,151822.66
15568562,Moss,France,Male,40,49656.24
15773276,Townsend,Spain,Male,63,73856.28
15622801,Brown,France,Female,27,116757
15779886,Munson,Spain,Male,24,16319.56
15713673,T'ien,France,Female,33,90273.85
15783083,Shubin,France,Male,27,161344.13
15742824,Isayeva,Germany,Male,42,121061.89
15621550,Hung,Spain,Female,50,69531.22
15799480,Webb,France,Male,34,3756.23
15625247,Scott,France,Female,34,114448.13
15755241,Rahman,France,Female,52,144045.08
15575679,Lori,France,Male,24,58781.11
15668235,Cooke,France,Female,41,179227.52
15683183,Volkova,Germany,Female,45,127332.33
15684592,Lamb,Spain,Male,42,86642.38
15591169,Hawes,Germany,Female,49,184178.29
15653455,Smith,France,Female,38,9551.49
15732563,Swanton,Germany,Female,33,56053.06
15656471,Mitchell,France,Male,33,1118.31
15598510,Colombo,Germany,Male,27,195732.04
15766427,Shaw,Germany,Male,52,175070.94
15785342,Shipp,France,Male,25,112331.19
15641595,Jonathan,Spain,Male,43,43956.83
15798429,Hernandez,France,Male,29,115994.52
15648136,Green,Germany,Female,28,166682.57
15812482,Young,France,Male,27,99843.98
15790810,Han,France,Female,41,141175.18
15687421,Highland,Spain,Male,67,175910.95
15765643,Hamilton,France,Male,37,176984.34
15654878,Yobanna,France,Male,29,43480.63
15686835,Crawford,Germany,Female,57,155047.11
15768340,Beavers,Germany,Female,19,176137.2
15673599,Williamson,Spain,Male,32,154843.4
15689096,Beneventi,France,Male,47,8214.46
15684294,Chidumaga,France,Male,50,147075.69
15615828,Mitchell,France,Male,34,116495.55
15746012,Chibugo,Spain,Female,28,31165.06
15615797,Hyde,Germany,Male,59,192127.22
15788494,Alekseeva,France,Male,31,137491.23
15793856,Abdulov,Spain,Female,36,186841.71
15629545,Buckley,Spain,Female,41,86776.38
15661198,Howard,Germany,Male,34,72073.72
15715117,Peel,France,Female,39,10662.58
15701074,Herz,Germany,Male,35,91001.02
15793046,Holden,France,Female,35,20555.21
15623744,McLean,France,Male,34,123164.97
15611329,Findlay,Spain,Female,35,143463.28
15740428,Wyatt,France,Female,35,92131.54
15781534,Rapuluolisa,Germany,Female,35,77178.42
15618243,Buckland,Spain,Female,43,193650.16
15784161,Hargreaves,Germany,Male,39,52861.89
15700325,Onyeoruru,France,Female,24,35896.75
15659064,Salas,Spain,Male,37,149418.41
15658364,Laney,Germany,Female,40,46253.65
15704340,Fu,France,Female,37,86609.37
15793455,Tien,Spain,Female,55,91943.94
15579777,Sazonova,France,Male,41,128892.36
15632345,Tuan,France,Female,35,44830.71
15814468,Wei,Germany,Male,50,84508.44
15754820,Bergamaschi,Germany,Male,35,84760.7
15707505,Taylor,Spain,Male,31,147661.47
15699507,Messersmith,France,Female,25,82393.08
15799600,Coles,Germany,Male,48,135995.58
15794472,Brookes,France,Female,27,159800.16
15646632,Reid,France,Male,38,14379.01
15676353,Etheridge,France,Male,35,74322.85
15566312,Jolly,Spain,Female,42,189016.24
15570414,Chizoba,Spain,Male,41,136435.75
15776743,Eberegbulam,France,Male,43,78488.39
15674637,Pagnotto,France,Female,68,113695.99
15730418,Lucchesi,France,Female,32,54628.11
15739972,Hughes,Germany,Female,45,150835.21
15661591,Panicucci,Germany,Male,39,158891.79
15675585,Burns,Germany,Female,25,160523.33
15814750,Ricci,Spain,Male,34,180595.02
15593454,Lambert,Spain,Female,40,16618.76
15663421,Esposito,Spain,Male,28,79919.97
15576196,Benson,Spain,Female,48,186489.14
15677324,Botts,Germany,Male,73,51999.5
15568742,Parkes,France,Female,41,121299.14
15693764,Mai,Spain,Male,52,144593.3
15714260,Castiglione,France,Female,38,178752.73
15798200,Manna,France,Male,35,94148.3
15656627,Lin,France,Male,34,77414.45
15791111,Fink,France,Female,47,63236.97
15638269,Baresi,France,Male,67,108645.85
15807473,Morehead,France,Male,38,95153.24
15708534,Afamefuna,Spain,Female,64,136079.64
15640686,Greco,France,Male,46,98273.01
15588904,Balashova,France,Male,33,113505.93
15768763,Bogdanov,France,Male,37,52525.15
15770543,Lowe,France,Male,37,194617.98
15642162,Ponce,Germany,Male,35,152541.89
15714046,Trevisano,Spain,Male,33,142903.44
15575060,Gardner,France,Male,24,182257.61
15812040,Lorenzo,France,Male,36,135431.72
15812073,Palmer,France,Female,31,175697.87
15706810,Zuyeva,Germany,Female,32,59061.25
15584090,Jen,Spain,Female,40,131283.6
15810807,Alekseeva,France,Female,43,152499.8
15582033,Manfrin,Germany,Male,44,15523.09
15687607,Chiemenam,France,Female,30,186418.85
15588406,Chiemenam,Spain,Female,37,32262.28
15784099,Clark,France,Female,38,128052.29
15701352,Fanucci,Spain,Female,28,181419.29
15789371,Cattaneo,Germany,Female,41,109783.29
15602845,Udinesi,Germany,Male,41,181879.56
15707918,Bentley,Germany,Female,36,74260.16
15602812,Holmes,Germany,Female,44,49865.04
15675888,Austin,Spain,Female,33,103608.06
15591822,Mackenzie,Spain,Male,26,167564.82
15738501,Booth,Germany,Male,48,41816.49
15585907,Collier,Spain,Female,30,179066.58
15579040,Hs?,France,Female,46,109184.24
15804211,Oluchukwu,France,Male,36,199841.32
15736126,Sung,Germany,Male,55,83617.17
15745399,Marino,Spain,Female,49,84863.85
15760749,Vinogradov,Spain,Male,41,114775.53
15637118,Burns,France,Male,33,103557.93
15657829,Fanucci,Germany,Male,30,85028.36
15738497,Chukwujamuike,Spain,Male,44,153064.87
15690695,Flynn,France,Female,33,38784.42
15762351,Chao,Spain,Female,63,186526.12
15791172,Yeh,Germany,Female,21,28789.94
15598982,Klein,Germany,Female,53,45038.29
15734765,Mahmood,France,Female,20,150245.81
15642912,Tu,France,Female,21,57762
15769516,Shcherbakov,France,Female,42,4292.72
15789379,Zetticci,France,Male,26,173365.89
15695103,Carr,Spain,Male,37,119484.01
15801924,Browne,Spain,Female,27,121821.16
15767804,Feng,France,Male,44,151733.43
15718039,Ferguson,Germany,Female,47,53784.22
15579994,Shaw,France,Male,23,62733.05
15595037,Palermo,France,Male,47,17671.78
15600720,Moore,Spain,Male,41,188905.43
15782608,Huang,France,Male,43,113079.19
15566894,Gray,France,Male,39,83997.79
15749123,Sokolova,Spain,Male,45,125424.42
15668943,Henderson,France,Male,37,143194.05
15577423,Mosley,Germany,Female,39,93132.61
15623102,Nnaemeka,Spain,Male,38,76038.38
15728012,Everett,Spain,Female,40,168658.3
15683363,Goddard,Spain,Male,39,108419.41
15699335,Kuo,Germany,Female,33,171657.57
15574369,Bianchi,Spain,Male,53,22357.25
15703167,Rouse,France,Female,45,193903.06
15754874,Nwoye,France,Male,26,141926.43
15723216,Greco,Germany,Male,33,104079.62
15725094,Fang,France,Female,37,93832.33
15647974,Chiemenam,France,Female,44,1568.91
15583371,Artemiev,Spain,Male,37,60778.11
15772559,Burrows,France,Female,47,16119.96
15711251,Chizuoke,France,Male,45,60375.18
15719212,T'ien,France,Male,33,187946.55
15764927,Rogova,France,Male,92,195563.99
15731412,Trevisano,Germany,Female,37,38196.24
15719170,Sagese,France,Female,30,179435.21
15596011,Artyomova,Spain,Male,34,93208.22
15614834,Long,Spain,Female,31,61531.86
15600510,Hsueh,Spain,Female,37,92826.35
15625706,White,Germany,Male,45,23140.28
15781409,Lazarev,France,Female,28,74287.53
15722583,Benjamin,Spain,Female,29,101102.39
15677243,Wan,Spain,Male,43,126933.73
15815070,Romano,Germany,Female,44,68408.74
15705899,Craig,Spain,Male,35,155356.34
15701522,Yermolayeva,France,Female,29,3234.8
15755978,Tseng,France,Male,31,195209.4
15722090,Tseng,Spain,Male,51,169149.38
15783526,Le Hunte,France,Male,36,68075.14
15632125,Blake,Germany,Male,45,93707.8
15688395,Lane,France,Male,29,156153.27
15666975,Sparks,France,Female,36,58601.61
15682211,Tu,France,Male,57,114448.77
15637411,Tochukwu,France,Male,30,126551.65
15591512,Whittaker,Germany,Female,33,112350.21
15606855,Wang,Spain,Male,26,185808.7
15763683,Northern,Germany,Male,32,118235.52
15641782,Humphries,France,Female,31,183051.6
15677184,Cremonesi,France,Female,35,27922.45
15775042,Ku,France,Female,23,196476.19
15616630,Tobenna,Germany,Female,41,190429.52
15800233,Okwuadigbo,France,Female,40,35034.15
15588419,Johnston,Germany,Female,34,66389.43
15595557,Li,France,Male,22,107615.43
15626143,Talbot,France,Male,37,99692.65
15566030,Tu,Germany,Male,41,88729.22
15701412,T'ien,France,Male,40,173321.65
15702464,Ross,France,Female,34,139463.57
15573348,Maclean,France,Male,35,3769.71
15704160,Wan,Spain,Male,49,149946.43
15693704,Tsou,France,Female,24,135768.25
15664752,Jack,Germany,Male,39,31708.53
15628292,Lucchesi,France,Male,32,151677.31
15621195,Ch'eng,Germany,Male,41,170518.83
15668629,Saunders,Spain,Male,44,196582.19
15635197,Glover,Germany,Male,26,3298.65
15592761,Tung,France,Male,40,162878.96
15574283,Padovano,France,Male,31,64014.24
15598097,Johnstone,France,Male,44,26257.01
15711352,Endrizzi,France,Female,31,126794.56
15620751,Secombe,France,Male,34,164162.44
15656717,Elewechi,France,Female,30,179206.92
15643121,Chu,Germany,Female,35,18254.75
15723671,Lucciano,France,Male,35,83949.68
15752846,Pinto,France,Male,28,22684.78
15640852,McGregor,Germany,Female,39,7953.62
15789313,Ugorji,Germany,Female,44,143952.24
15793688,Bancks,France,Male,50,158032.5
15770405,Warlow-Davies,France,Female,27,199104.52
15702561,Dale,France,Male,32,87566.97
15625964,Buckley,France,Female,43,170563.73
15761364,Nkemjika,France,Male,30,157871.55
15590286,Fairley,France,Female,40,93203.43
15587978,Boothby,Germany,Female,37,54398.56
15773242,Chukwuhaenye,France,Male,32,168779.47
15761053,Lock,Germany,Male,48,1140.02
15702095,Clarke,Spain,Female,56,186476.91
15764253,Ramsey,France,Male,32,29023.03
15700801,Eipper,Germany,Male,42,60021.34
15730590,Ko,Germany,Female,40,180456.8
15643916,Munro,Spain,Male,46,132498.39
15720636,McGregor,France,Female,50,109608.81
15795429,Henderson,France,Male,24,98570.01
15609254,Fernandez,Spain,Female,41,160546.58
15625141,Porter,Spain,Male,26,6139.74
15810898,Pan,France,Female,65,6930.17
15775797,Esposito,Spain,Female,32,10674.62
15795246,Kaeppel,Germany,Female,51,71159.84
15795275,Lamb,Spain,Female,49,62413.01
15571869,Lei,Germany,Female,50,166386.22
15694143,Conti,France,Female,41,133086.45
15748231,Hargreaves,Germany,Male,35,192933.37
15632185,Yermolayev,France,Female,42,71359.78
15806249,Kerr,Spain,Female,31,79270.02
